BBB Time,Weeks,Secs,,,,,,,
42:27.9,2156,514288700,,0.115740741,0.1,,,,
42:28.0,2156,514288800,,0.114583333,0.1,,,,
42:28.1,2156,514288900,,0.115740741,0.1,,,,
42:28.2,2156,514289000,,0.119212963,0.1,,,,
42:28.3,2156,514289100,,0.111111111,0.1,,,,
42:28.4,2156,514289200,,0.115740741,0.1,,,,
42:28.5,2156,514289300,,0.114583333,0.1,,,,
42:28.6,2156,514289400,,0.115740741,0.1,,,,
42:28.7,2156,514289500,,0.115740741,0.1,,,,
42:28.8,2156,514289600,,0.114583333,0.1,,,,
42:29.0,2156,514289700,,0.206018519,0.1,,,,
42:29.0,2156,514289800,,0.02662037,0.1,,,,
42:29.1,2156,514289900,,0.114583333,0.1,,,,
42:29.2,2156,514290000,,0.113425926,0.1,,,,
42:29.3,2156,514290100,,0.116898148,0.1,,,,
42:29.4,2156,514290200,,0.113425926,0.1,,,,
42:29.5,2156,514290300,,0.116898148,0.1,,,,
42:29.6,2156,514290400,,0.113425926,0.1,,,,
42:29.7,2156,514290500,,0.115740741,0.1,,,,
42:29.8,2156,514290600,,0.116898148,0.1,,,,
42:29.9,2156,514290700,,0.116898148,0.1,,,,
42:30.0,2156,514290800,,0.111111111,0.1,,,,
42:30.1,2156,514290900,,0.116898148,0.1,,,,
42:30.2,2156,514291000,,0.113425926,0.1,,,,
42:30.3,2156,514291100,,0.113425926,0.1,,,,
42:30.4,2156,514291200,,0.118055556,0.1,,,,
42:30.5,2156,514291300,,0.116898148,0.1,,,,
42:30.6,2156,514291400,,0.112268519,0.1,,,,
42:30.7,2156,514291500,,0.119212963,0.1,,,,
42:30.8,2156,514291600,,0.109953704,0.1,,,,
42:31.0,2156,514291700,,0.207175926,0.1,,,,
42:31.0,2156,514291800,,0.024305556,0.1,,,,
42:31.1,2156,514291900,,0.115740741,0.1,,,,
42:31.2,2156,514292000,,0.118055556,0.1,,,,
42:31.3,2156,514292100,,0.111111111,0.1,,,,
42:31.4,2156,514292200,,0.113425926,0.1,,,,
42:31.5,2156,514292300,,0.115740741,0.1,,,,
42:31.6,2156,514292400,,0.115740741,0.1,,,,
42:31.7,2156,514292500,,0.116898148,0.1,,,,
42:31.8,2156,514292600,,0.113425926,0.1,,,,
42:31.9,2156,514292700,,0.115740741,0.1,,,,
42:32.0,2156,514292800,,0.114583333,0.1,,,,
42:32.1,2156,514292900,,0.114583333,0.1,,,,
42:32.2,2156,514293000,,0.119212963,0.1,,,,
42:32.3,2156,514293100,,0.113425926,0.1,,,,
42:32.4,2156,514293200,,0.115740741,0.1,,,,
42:32.5,2156,514293300,,0.113425926,0.1,,,,
42:32.6,2156,514293400,,0.114583333,0.1,,,,
42:32.7,2156,514293500,,0.115740741,0.1,,,,
42:32.8,2156,514293600,,0.115740741,0.1,,,,
42:33.0,2156,514293700,,0.207175926,0.1,,,,
42:33.0,2156,514293800,,0.023148148,0.1,,,,
42:33.1,2156,514293900,,0.114583333,0.1,,,,
42:33.2,2156,514294000,,0.119212963,0.1,,,,
42:33.3,2156,514294100,,0.112268519,0.1,,,,
42:33.4,2156,514294200,,0.115740741,0.1,,,,
42:33.5,2156,514294300,,0.114583333,0.1,,,,
42:33.6,2156,514294400,,0.114583333,0.1,,,,
42:33.7,2156,514294500,,0.119212963,0.1,,,,
42:33.8,2156,514294600,,0.111111111,0.1,,,,
42:33.9,2156,514294700,,0.114583333,0.1,,,,
42:34.0,2156,514294800,,0.115740741,0.1,,,,
42:34.1,2156,514294900,,0.114583333,0.1,,,,
42:34.2,2156,514295000,,0.116898148,0.1,,,,
42:34.3,2156,514295100,,0.114583333,0.1,,,,
42:34.4,2156,514295200,,0.115740741,0.1,,,,
42:34.5,2156,514295300,,0.113425926,0.1,,,,
42:34.6,2156,514295400,,0.115740741,0.1,,,,
42:34.7,2156,514295500,,0.114583333,0.1,,,,
42:34.8,2156,514295600,,0.115740741,0.1,,,,
42:34.9,2156,514295700,,0.207175926,0.1,,,,
42:35.0,2156,514295800,,0.023148148,0.1,,,,
42:35.1,2156,514295900,,0.114583333,0.1,,,,
42:35.2,2156,514296000,,0.119212963,0.1,,,,
42:35.3,2156,514296100,,0.112268519,0.1,,,,
42:35.4,2156,514296200,,0.127314815,0.1,,,,
42:35.5,2156,514296300,,0.100694444,0.1,,,,
42:35.6,2156,514296400,,0.118055556,0.1,,,,
42:35.7,2156,514296500,,0.113425926,0.1,,,,
42:35.8,2156,514296600,,0.114583333,0.1,,,,
42:35.9,2156,514296700,,0.115740741,0.1,,,,
42:36.0,2156,514296800,,0.115740741,0.1,,,,
42:36.1,2156,514296900,,0.115740741,0.1,,,,
42:36.2,2156,514297000,,0.116898148,0.1,,,,
42:36.3,2156,514297100,,0.114583333,0.1,,,,
42:36.4,2156,514297200,,0.114583333,0.1,,,,
42:36.5,2156,514297300,,0.113425926,0.1,,,,
42:36.6,2156,514297400,,0.114583333,0.1,,,,
42:36.7,2156,514297500,,0.115740741,0.1,,,,
42:36.8,2156,514297600,,0.114583333,0.1,,,,
42:36.9,2156,514297700,,0.208333333,0.1,,,,
42:37.0,2156,514297800,,0.023148148,0.1,,,,
42:37.1,2156,514297900,,0.115740741,0.1,,,,
42:37.2,2156,514298000,,0.115740741,0.1,,,,
42:37.2,2156,514298100,,0.113425926,0.1,,,,
42:37.3,2156,514298200,,0.114583333,0.1,,,,
42:37.4,2156,514298300,,0.116898148,0.1,,,,
42:37.5,2156,514298400,,0.113425926,0.1,,,,
42:37.6,2156,514298500,,0.115740741,0.1,,,,
42:37.7,2156,514298600,,0.114583333,0.1,,,,
42:37.8,2156,514298700,,0.115740741,0.1,,,,
42:37.9,2156,514298800,,0.114583333,0.1,,,,
42:38.0,2156,514298900,,0.115740741,0.1,,,,
42:38.1,2156,514299000,,0.115740741,0.1,,,,
42:38.2,2156,514299100,,0.114583333,0.1,,,,
42:38.3,2156,514299200,,0.116898148,0.1,,,,
42:38.4,2156,514299300,,0.114583333,0.1,,,,
42:38.5,2156,514299400,,0.113425926,0.1,,,,
42:38.6,2156,514299500,,0.115740741,0.1,,,,
42:38.7,2156,514299600,,0.114583333,0.1,,,,
42:38.9,2156,514299700,,0.208333333,0.1,,,,
42:38.9,2156,514299800,,0.023148148,0.1,,,,
42:39.0,2156,514299900,,0.114583333,0.1,,,,
42:39.1,2156,514300000,,0.115740741,0.1,,,,
42:39.2,2156,514300100,,0.114583333,0.1,,,,
42:39.3,2156,514300200,,0.114583333,0.1,,,,
42:39.4,2156,514300300,,0.116898148,0.1,,,,
42:39.5,2156,514300400,,0.114583333,0.1,,,,
42:39.6,2156,514300500,,0.115740741,0.1,,,,
42:39.7,2156,514300600,,0.114583333,0.1,,,,
42:39.8,2156,514300700,,0.114583333,0.1,,,,
42:39.9,2156,514300800,,0.115740741,0.1,,,,
42:40.0,2156,514300900,,0.114583333,0.1,,,,
42:40.1,2156,514301000,,0.115740741,0.1,,,,
42:40.2,2156,514301100,,0.114583333,0.1,,,,
42:40.3,2156,514301200,,0.116898148,0.1,,,,
42:40.4,2156,514301300,,0.114583333,0.1,,,,
42:40.5,2156,514301400,,0.116898148,0.1,,,,
42:40.6,2156,514301500,,0.113425926,0.1,,,,
42:40.7,2156,514301600,,0.114583333,0.1,,,,
42:40.9,2156,514301700,,0.208333333,0.1,,,,
42:40.9,2156,514301800,,0.025462963,0.1,,,,
42:41.0,2156,514301900,,0.111111111,0.1,,,,
42:41.1,2156,514302000,,0.116898148,0.1,,,,
42:41.2,2156,514302100,,0.114583333,0.1,,,,
42:41.3,2156,514302200,,0.115740741,0.1,,,,
42:41.4,2156,514302300,,0.113425926,0.1,,,,
42:41.5,2156,514302400,,0.118055556,0.1,,,,
42:41.6,2156,514302500,,0.114583333,0.1,,,,
42:41.7,2156,514302600,,0.113425926,0.1,,,,
42:41.8,2156,514302700,,0.115740741,0.1,,,,
42:41.9,2156,514302800,,0.114583333,0.1,,,,
42:42.0,2156,514302900,,0.115740741,0.1,,,,
42:42.1,2156,514303000,,0.118055556,0.1,,,,
42:42.2,2156,514303100,,0.112268519,0.1,,,,
42:42.3,2156,514303200,,0.115740741,0.1,,,,
42:42.4,2156,514303300,,0.115740741,0.1,,,,
42:42.5,2156,514303400,,0.114583333,0.1,,,,
42:42.6,2156,514303500,,0.115740741,0.1,,,,
42:42.7,2156,514303600,,0.114583333,0.1,,,,
42:42.9,2156,514303700,,0.208333333,0.1,,,,
42:42.9,2156,514303800,,0.023148148,0.1,,,,
42:43.0,2156,514303900,,0.114583333,0.1,,,,
42:43.1,2156,514304000,,0.115740741,0.1,,,,
42:43.2,2156,514304100,,0.114583333,0.1,,,,
42:43.3,2156,514304200,,0.114583333,0.1,,,,
42:43.4,2156,514304300,,0.115740741,0.1,,,,
42:43.5,2156,514304400,,0.116898148,0.1,,,,
42:43.6,2156,514304500,,0.114583333,0.1,,,,
42:43.7,2156,514304600,,0.114583333,0.1,,,,
42:43.8,2156,514304700,,0.114583333,0.1,,,,
42:43.9,2156,514304800,,0.115740741,0.1,,,,
42:44.0,2156,514304900,,0.114583333,0.1,,,,
42:44.1,2156,514305000,,0.115740741,0.1,,,,
42:44.2,2156,514305100,,0.114583333,0.1,,,,
42:44.3,2156,514305200,,0.115740741,0.1,,,,
42:44.4,2156,514305300,,0.114583333,0.1,,,,
42:44.5,2156,514305400,,0.118055556,0.1,,,,
42:44.6,2156,514305500,,0.113425926,0.1,,,,
42:44.7,2156,514305600,,0.114583333,0.1,,,,
42:44.9,2156,514305700,,0.209490741,0.1,,,,
42:44.9,2156,514305800,,0.024305556,0.1,,,,
42:45.0,2156,514305900,,0.111111111,0.1,,,,
42:45.1,2156,514306000,,0.116898148,0.1,,,,
42:45.2,2156,514306100,,0.114583333,0.1,,,,
42:45.3,2156,514306200,,0.115740741,0.1,,,,
42:45.4,2156,514306300,,0.116898148,0.1,,,,
42:45.5,2156,514306400,,0.115740741,0.1,,,,
42:45.6,2156,514306500,,0.113425926,0.1,,,,
42:45.7,2156,514306600,,0.114583333,0.1,,,,
42:45.8,2156,514306700,,0.114583333,0.1,,,,
42:45.9,2156,514306800,,0.115740741,0.1,,,,
42:46.0,2156,514306900,,0.114583333,0.1,,,,
42:46.1,2156,514307000,,0.116898148,0.1,,,,
42:46.2,2156,514307100,,0.114583333,0.1,,,,
42:46.3,2156,514307200,,0.114583333,0.1,,,,
42:46.4,2156,514307300,,0.115740741,0.1,,,,
42:46.5,2156,514307400,,0.114583333,0.1,,,,
42:46.6,2156,514307500,,0.118055556,0.1,,,,
42:46.7,2156,514307600,,0.112268519,0.1,,,,
42:46.9,2156,514307700,,0.209490741,0.1,,,,
42:46.9,2156,514307800,,0.023148148,0.1,,,,
42:47.0,2156,514307900,,0.113425926,0.1,,,,
42:47.1,2156,514308000,,0.118055556,0.1,,,,
42:47.2,2156,514308100,,0.114583333,0.1,,,,
42:47.3,2156,514308200,,0.113425926,0.1,,,,
42:47.4,2156,514308300,,0.115740741,0.1,,,,
42:47.5,2156,514308400,,0.113425926,0.1,,,,
42:47.6,2156,514308500,,0.119212963,0.1,,,,
42:47.7,2156,514308600,,0.112268519,0.1,,,,
42:47.8,2156,514308700,,0.115740741,0.1,,,,
42:47.9,2156,514308800,,0.114583333,0.1,,,,
42:48.0,2156,514308900,,0.115740741,0.1,,,,
42:48.1,2156,514309000,,0.115740741,0.1,,,,
42:48.2,2156,514309100,,0.115740741,0.1,,,,
42:48.3,2156,514309200,,0.113425926,0.1,,,,
42:48.4,2156,514309300,,0.115740741,0.1,,,,
42:48.5,2156,514309400,,0.115740741,0.1,,,,
42:48.6,2156,514309500,,0.115740741,0.1,,,,
42:48.7,2156,514309600,,0.114583333,0.1,,,,
42:48.9,2156,514309700,,0.209490741,0.1,,,,
42:48.9,2156,514309800,,0.021990741,0.1,,,,
42:49.0,2156,514309900,,0.113425926,0.1,,,,
42:49.1,2156,514310000,,0.116898148,0.1,,,,
42:49.2,2156,514310100,,0.114583333,0.1,,,,
42:49.3,2156,514310200,,0.114583333,0.1,,,,
42:49.4,2156,514310300,,0.115740741,0.1,,,,
42:49.5,2156,514310400,,0.12037037,0.1,,,,
42:49.6,2156,514310500,,0.114583333,0.1,,,,
42:49.7,2156,514310600,,0.112268519,0.1,,,,
42:49.8,2156,514310700,,0.113425926,0.1,,,,
42:49.9,2156,514310800,,0.115740741,0.1,,,,
42:50.0,2156,514310900,,0.115740741,0.1,,,,
42:50.1,2156,514311000,,0.115740741,0.1,,,,
42:50.2,2156,514311100,,0.114583333,0.1,,,,
42:50.3,2156,514311200,,0.114583333,0.1,,,,
42:50.4,2156,514311300,,0.115740741,0.1,,,,
42:50.5,2156,514311400,,0.114583333,0.1,,,,
42:50.6,2156,514311500,,0.115740741,0.1,,,,
42:50.7,2156,514311600,,0.116898148,0.1,,,,
42:50.9,2156,514311700,,0.208333333,0.1,,,,
42:50.9,2156,514311800,,0.025462963,0.1,,,,
42:51.0,2156,514311900,,0.114583333,0.1,,,,
42:51.1,2156,514312000,,0.112268519,0.1,,,,
42:51.2,2156,514312100,,0.114583333,0.1,,,,
42:51.3,2156,514312200,,0.114583333,0.1,,,,
42:51.4,2156,514312300,,0.115740741,0.1,,,,
42:51.5,2156,514312400,,0.119212963,0.1,,,,
42:51.6,2156,514312500,,0.111111111,0.1,,,,
42:51.7,2156,514312600,,0.116898148,0.1,,,,
42:51.8,2156,514312700,,0.113425926,0.1,,,,
42:51.9,2156,514312800,,0.115740741,0.1,,,,
42:52.0,2156,514312900,,0.114583333,0.1,,,,
42:52.1,2156,514313000,,0.116898148,0.1,,,,
42:52.2,2156,514313100,,0.114583333,0.1,,,,
42:52.3,2156,514313200,,0.114583333,0.1,,,,
42:52.4,2156,514313300,,0.115740741,0.1,,,,
42:52.5,2156,514313400,,0.115740741,0.1,,,,
42:52.6,2156,514313500,,0.115740741,0.1,,,,
42:52.7,2156,514313600,,0.115740741,0.1,,,,
42:52.9,2156,514313700,,0.208333333,0.1,,,,
42:52.9,2156,514313800,,0.023148148,0.1,,,,
42:53.0,2156,514313900,,0.113425926,0.1,,,,
42:53.1,2156,514314000,,0.114583333,0.1,,,,
42:53.2,2156,514314100,,0.116898148,0.1,,,,
42:53.3,2156,514314200,,0.114583333,0.1,,,,
42:53.4,2156,514314300,,0.114583333,0.1,,,,
42:53.5,2156,514314400,,0.115740741,0.1,,,,
42:53.6,2156,514314500,,0.116898148,0.1,,,,
42:53.7,2156,514314600,,0.114583333,0.1,,,,
42:53.8,2156,514314700,,0.113425926,0.1,,,,
42:53.9,2156,514314800,,0.115740741,0.1,,,,
42:54.0,2156,514314900,,0.114583333,0.1,,,,
42:54.1,2156,514315000,,0.116898148,0.1,,,,
42:54.2,2156,514315100,,0.113425926,0.1,,,,
42:54.3,2156,514315200,,0.115740741,0.1,,,,
42:54.4,2156,514315300,,0.114583333,0.1,,,,
42:54.5,2156,514315400,,0.115740741,0.1,,,,
42:54.6,2156,514315500,,0.115740741,0.1,,,,
42:54.7,2156,514315600,,0.115740741,0.1,,,,
42:54.9,2156,514315700,,0.211805556,0.1,,,,
42:54.9,2156,514315800,,0.021990741,0.1,,,,
42:55.0,2156,514315900,,0.111111111,0.1,,,,
42:55.1,2156,514316000,,0.115740741,0.1,,,,
42:55.2,2156,514316100,,0.114583333,0.1,,,,
42:55.3,2156,514316200,,0.115740741,0.1,,,,
42:55.4,2156,514316300,,0.114583333,0.1,,,,
42:55.5,2156,514316400,,0.116898148,0.1,,,,
42:55.6,2156,514316500,,0.116898148,0.1,,,,
42:55.7,2156,514316600,,0.113425926,0.1,,,,
42:55.8,2156,514316700,,0.116898148,0.1,,,,
42:55.9,2156,514316800,,0.112268519,0.1,,,,
42:56.0,2156,514316900,,0.115740741,0.1,,,,
42:56.1,2156,514317000,,0.115740741,0.1,,,,
42:56.2,2156,514317100,,0.114583333,0.1,,,,
42:56.3,2156,514317200,,0.115740741,0.1,,,,
42:56.4,2156,514317300,,0.114583333,0.1,,,,
42:56.5,2156,514317400,,0.115740741,0.1,,,,
42:56.6,2156,514317500,,0.115740741,0.1,,,,
42:56.7,2156,514317600,,0.114583333,0.1,,,,
42:56.8,2156,514317700,,0.211805556,0.1,,,,
42:56.9,2156,514317800,,0.023148148,0.1,,,,
42:57.0,2156,514317900,,0.111111111,0.1,,,,
42:57.1,2156,514318000,,0.116898148,0.1,,,,
42:57.2,2156,514318100,,0.114583333,0.1,,,,
42:57.3,2156,514318200,,0.114583333,0.1,,,,
42:57.4,2156,514318300,,0.114583333,0.1,,,,
42:57.5,2156,514318400,,0.115740741,0.1,,,,
42:57.6,2156,514318500,,0.115740741,0.1,,,,
42:57.7,2156,514318600,,0.115740741,0.1,,,,
42:57.8,2156,514318700,,0.118055556,0.1,,,,
42:57.9,2156,514318800,,0.112268519,0.1,,,,
42:58.0,2156,514318900,,0.114583333,0.1,,,,
42:58.1,2156,514319000,,0.116898148,0.1,,,,
42:58.2,2156,514319100,,0.116898148,0.1,,,,
42:58.3,2156,514319200,,0.112268519,0.1,,,,
42:58.4,2156,514319300,,0.115740741,0.1,,,,
42:58.5,2156,514319400,,0.113425926,0.1,,,,
42:58.6,2156,514319500,,0.116898148,0.1,,,,
42:58.7,2156,514319600,,0.118055556,0.1,,,,
42:58.8,2156,514319700,,0.208333333,0.1,,,,
42:58.9,2156,514319800,,0.023148148,0.1,,,,
42:59.0,2156,514319900,,0.111111111,0.1,,,,
42:59.1,2156,514320000,,0.115740741,0.1,,,,
42:59.2,2156,514320100,,0.118055556,0.1,,,,
42:59.3,2156,514320200,,0.112268519,0.1,,,,
42:59.4,2156,514320300,,0.113425926,0.1,,,,
42:59.5,2156,514320400,,0.116898148,0.1,,,,
42:59.6,2156,514320500,,0.114583333,0.1,,,,
42:59.7,2156,514320600,,0.115740741,0.1,,,,
42:59.8,2156,514320700,,0.116898148,0.1,,,,
42:59.9,2156,514320800,,0.114583333,0.1,,,,
43:00.0,2156,514320900,,0.113425926,0.1,,,,
43:00.1,2156,514321000,,0.116898148,0.1,,,,
43:00.1,2156,514321100,,0.113425926,0.1,,,,
43:00.2,2156,514321200,,0.115740741,0.1,,,,
43:00.3,2156,514321300,,0.115740741,0.1,,,,
43:00.4,2156,514321400,,0.115740741,0.1,,,,
43:00.5,2156,514321500,,0.114583333,0.1,,,,
43:00.6,2156,514321600,,0.115740741,0.1,,,,
43:00.8,2156,514321700,,0.211805556,0.1,,,,
43:00.9,2156,514321800,,0.021990741,0.1,,,,
43:01.0,2156,514321900,,0.116898148,0.1,,,,
43:01.0,2156,514322000,,0.111111111,0.1,,,,
43:01.1,2156,514322100,,0.114583333,0.1,,,,
43:01.2,2156,514322200,,0.115740741,0.1,,,,
43:01.3,2156,514322300,,0.114583333,0.1,,,,
43:01.4,2156,514322400,,0.114583333,0.1,,,,
43:01.5,2156,514322500,,0.116898148,0.1,,,,
43:01.6,2156,514322600,,0.114583333,0.1,,,,
43:01.7,2156,514322700,,0.118055556,0.1,,,,
43:01.8,2156,514322800,,0.113425926,0.1,,,,
43:01.9,2156,514322900,,0.113425926,0.1,,,,
43:02.0,2156,514323000,,0.116898148,0.1,,,,
43:02.1,2156,514323100,,0.113425926,0.1,,,,
43:02.2,2156,514323200,,0.115740741,0.1,,,,
43:02.3,2156,514323300,,0.115740741,0.1,,,,
43:02.4,2156,514323400,,0.114583333,0.1,,,,
43:02.5,2156,514323500,,0.116898148,0.1,,,,
43:02.6,2156,514323600,,0.114583333,0.1,,,,
43:02.8,2156,514323700,,0.211805556,0.1,,,,
43:02.8,2156,514323800,,0.023148148,0.1,,,,
43:02.9,2156,514323900,,0.111111111,0.1,,,,
43:03.0,2156,514324000,,0.115740741,0.1,,,,
43:03.1,2156,514324100,,0.114583333,0.1,,,,
43:03.2,2156,514324200,,0.115740741,0.1,,,,
43:03.3,2156,514324300,,0.114583333,0.1,,,,
43:03.4,2156,514324400,,0.115740741,0.1,,,,
43:03.5,2156,514324500,,0.115740741,0.1,,,,
43:03.6,2156,514324600,,0.114583333,0.1,,,,
43:03.7,2156,514324700,,0.118055556,0.1,,,,
43:03.8,2156,514324800,,0.113425926,0.1,,,,
43:03.9,2156,514324900,,0.115740741,0.1,,,,
43:04.0,2156,514325000,,0.115740741,0.1,,,,
43:04.1,2156,514325100,,0.115740741,0.1,,,,
43:04.2,2156,514325200,,0.114583333,0.1,,,,
43:04.3,2156,514325300,,0.115740741,0.1,,,,
43:04.4,2156,514325400,,0.113425926,0.1,,,,
43:04.5,2156,514325500,,0.115740741,0.1,,,,
43:04.6,2156,514325600,,0.114583333,0.1,,,,
43:04.8,2156,514325700,,0.210648148,0.1,,,,
43:04.8,2156,514325800,,0.023148148,0.1,,,,
43:05.0,2156,514325900,,0.15162037,0.1,,,,
43:05.0,2156,514326000,,0.076388889,0.1,,,,
43:05.1,2156,514326100,,0.114583333,0.1,,,,
43:05.2,2156,514326200,,0.114583333,0.1,,,,
43:05.3,2156,514326300,,0.115740741,0.1,,,,
43:05.5,2156,514326400,,0.152777778,0.1,,,,
43:05.5,2156,514326500,,0.079861111,0.1,,,,
43:05.6,2156,514326600,,0.114583333,0.1,,,,
43:05.7,2156,514326700,,0.114583333,0.1,,,,
43:05.8,2156,514326800,,0.115740741,0.1,,,,
43:06.0,2156,514326900,,0.152777778,0.1,,,,
43:06.0,2156,514327000,,0.078703704,0.1,,,,
43:06.1,2156,514327100,,0.113425926,0.1,,,,
43:06.2,2156,514327200,,0.114583333,0.1,,,,
43:06.3,2156,514327300,,0.115740741,0.1,,,,
43:06.5,2156,514327400,,0.152777778,0.1,,,,
43:06.5,2156,514327500,,0.077546296,0.1,,,,
43:06.6,2156,514327600,,0.114583333,0.1,,,,
43:06.8,2156,514327700,,0.211805556,0.1,,,,
43:06.8,2156,514327800,,0.021990741,0.1,,,,
43:07.0,2156,514327900,,0.15162037,0.1,,,,
43:07.0,2156,514328000,,0.078703704,0.1,,,,
43:07.1,2156,514328100,,0.112268519,0.1,,,,
43:07.2,2156,514328200,,0.114583333,0.1,,,,
43:07.3,2156,514328300,,0.115740741,0.1,,,,
43:07.5,2156,514328400,,0.152777778,0.1,,,,
43:07.5,2156,514328500,,0.078703704,0.1,,,,
43:07.6,2156,514328600,,0.119212963,0.1,,,,
43:07.7,2156,514328700,,0.111111111,0.1,,,,
43:07.8,2156,514328800,,0.118055556,0.1,,,,
43:08.0,2156,514328900,,0.150462963,0.1,,,,
43:08.0,2156,514329000,,0.079861111,0.1,,,,
43:08.1,2156,514329100,,0.111111111,0.1,,,,
43:08.2,2156,514329200,,0.115740741,0.1,,,,
43:08.3,2156,514329300,,0.115740741,0.1,,,,
43:08.4,2156,514329400,,0.152777778,0.1,,,,
43:08.5,2156,514329500,,0.077546296,0.1,,,,
43:08.6,2156,514329600,,0.114583333,0.1,,,,
43:08.8,2156,514329700,,0.212962963,0.1,,,,
43:08.8,2156,514329800,,0.023148148,0.1,,,,
43:08.9,2156,514329900,,0.148148148,0.1,,,,
43:09.0,2156,514330000,,0.079861111,0.1,,,,
43:09.1,2156,514330100,,0.112268519,0.1,,,,
43:09.2,2156,514330200,,0.113425926,0.1,,,,
43:09.3,2156,514330300,,0.116898148,0.1,,,,
43:09.4,2156,514330400,,0.152777778,0.1,,,,
43:09.5,2156,514330500,,0.077546296,0.1,,,,
43:09.6,2156,514330600,,0.114583333,0.1,,,,
43:09.7,2156,514330700,,0.115740741,0.1,,,,
43:09.8,2156,514330800,,0.114583333,0.1,,,,
43:09.9,2156,514330900,,0.15162037,0.1,,,,
43:10.0,2156,514331000,,0.082175926,0.1,,,,
43:10.1,2156,514331100,,0.112268519,0.1,,,,
43:10.2,2156,514331200,,0.116898148,0.1,,,,
43:10.3,2156,514331300,,0.114583333,0.1,,,,
43:10.4,2156,514331400,,0.152777778,0.1,,,,
43:10.5,2156,514331500,,0.083333333,0.1,,,,
43:10.6,2156,514331600,,0.109953704,0.1,,,,
43:10.8,2156,514331700,,0.210648148,0.1,,,,
43:10.8,2156,514331800,,0.023148148,0.1,,,,
43:10.9,2156,514331900,,0.136574074,0.1,,,,
43:11.0,2156,514332000,,0.092592593,0.1,,,,
43:11.1,2156,514332100,,0.112268519,0.1,,,,
43:11.2,2156,514332200,,0.115740741,0.1,,,,
43:11.3,2156,514332300,,0.114583333,0.1,,,,
43:11.4,2156,514332400,,0.138888889,0.1,,,,
43:11.5,2156,514332500,,0.092592593,0.1,,,,
43:11.6,2156,514332600,,0.114583333,0.1,,,,
43:11.7,2156,514332700,,0.114583333,0.1,,,,
43:11.8,2156,514332800,,0.115740741,0.1,,,,
43:11.9,2156,514332900,,0.138888889,0.1,,,,
43:12.0,2156,514333000,,0.09375,0.1,,,,
43:12.1,2156,514333100,,0.112268519,0.1,,,,
43:12.2,2156,514333200,,0.114583333,0.1,,,,
43:12.3,2156,514333300,,0.115740741,0.1,,,,
43:12.4,2156,514333400,,0.137731481,0.1,,,,
43:12.5,2156,514333500,,0.09375,0.1,,,,
43:12.6,2156,514333600,,0.114583333,0.1,,,,
43:12.8,2156,514333700,,0.211805556,0.1,,,,
43:12.8,2156,514333800,,0.023148148,0.1,,,,
43:12.9,2156,514333900,,0.130787037,0.1,,,,
43:13.0,2156,514334000,,0.096064815,0.1,,,,
43:13.1,2156,514334100,,0.115740741,0.1,,,,
43:13.2,2156,514334200,,0.113425926,0.1,,,,
43:13.3,2156,514334300,,0.115740741,0.1,,,,
43:13.4,2156,514334400,,0.134259259,0.1,,,,
43:13.5,2156,514334500,,0.096064815,0.1,,,,
43:13.6,2156,514334600,,0.114583333,0.1,,,,
43:13.7,2156,514334700,,0.115740741,0.1,,,,
43:13.8,2156,514334800,,0.114583333,0.1,,,,
43:13.9,2156,514334900,,0.134259259,0.1,,,,
43:14.0,2156,514335000,,0.09837963,0.1,,,,
43:14.1,2156,514335100,,0.115740741,0.1,,,,
43:14.2,2156,514335200,,0.112268519,0.1,,,,
43:14.3,2156,514335300,,0.114583333,0.1,,,,
43:14.4,2156,514335400,,0.134259259,0.1,,,,
43:14.5,2156,514335500,,0.096064815,0.1,,,,
43:14.6,2156,514335600,,0.116898148,0.1,,,,
43:14.8,2156,514335700,,0.210648148,0.1,,,,
43:14.8,2156,514335800,,0.023148148,0.1,,,,
43:14.9,2156,514335900,,0.127314815,0.1,,,,
43:15.0,2156,514336000,,0.100694444,0.1,,,,
43:15.1,2156,514336100,,0.113425926,0.1,,,,
43:15.2,2156,514336200,,0.105324074,0.1,,,,
43:15.3,2156,514336300,,0.123842593,0.1,,,,
43:15.4,2156,514336400,,0.133101852,0.1,,,,
43:15.5,2156,514336500,,0.096064815,0.1,,,,
43:15.6,2156,514336600,,0.115740741,0.1,,,,
43:15.7,2156,514336700,,0.116898148,0.1,,,,
43:15.8,2156,514336800,,0.112268519,0.1,,,,
43:15.9,2156,514336900,,0.133101852,0.1,,,,
43:16.0,2156,514337000,,0.097222222,0.1,,,,
43:16.1,2156,514337100,,0.118055556,0.1,,,,
43:16.2,2156,514337200,,0.112268519,0.1,,,,
43:16.3,2156,514337300,,0.115740741,0.1,,,,
43:16.4,2156,514337400,,0.130787037,0.1,,,,
43:16.5,2156,514337500,,0.099537037,0.1,,,,
43:16.6,2156,514337600,,0.114583333,0.1,,,,
43:16.8,2156,514337700,,0.21412037,0.1,,,,
43:16.8,2156,514337800,,0.021990741,0.1,,,,
43:16.9,2156,514337900,,0.125,0.1,,,,
43:17.0,2156,514338000,,0.101851852,0.1,,,,
43:17.1,2156,514338100,,0.116898148,0.1,,,,
43:17.2,2156,514338200,,0.113425926,0.1,,,,
43:17.3,2156,514338300,,0.113425926,0.1,,,,
43:17.4,2156,514338400,,0.12962963,0.1,,,,
43:17.5,2156,514338500,,0.100694444,0.1,,,,
