BBB Time,Mav Time,Mav Alt,Mav Lat,Mav Lon,,,,,,,
25:19.9,1545976,50650,492563281,-1229223563,,0.115740741,0.1,,,,
25:20.0,1546076,50900,492563275,-1229223553,,0.112268519,0.1,,,,
25:20.1,1546178,50900,492563275,-1229223553,,0.119212963,0.102,,,,
25:20.2,1546276,51190,492563276,-1229223543,,0.116898148,0.098,,,,
25:20.3,1546376,51190,492563276,-1229223543,,0.115740741,0.1,,,,
25:20.4,1546476,51580,492563262,-1229223531,,0.115740741,0.1,,,,
25:20.5,1546576,51580,492563262,-1229223531,,0.115740741,0.1,,,,
25:20.6,1546676,52360,492563248,-1229223503,,0.113425926,0.1,,,,
25:20.7,1546778,52360,492563248,-1229223503,,0.125,0.102,,,,
25:20.8,1546876,52880,492563224,-1229223479,,0.105324074,0.098,,,,
25:20.9,1546976,52880,492563224,-1229223479,,0.118055556,0.1,,,,
25:21.0,1547078,53840,492563220,-1229223454,,0.119212963,0.102,,,,
25:21.1,1547176,53840,492563220,-1229223454,,0.112268519,0.098,,,,
25:21.2,1547276,54430,492563200,-1229223438,,0.119212963,0.1,,,,
25:21.3,1547376,54430,492563200,-1229223438,,0.116898148,0.1,,,,
25:21.4,1547476,55220,492563190,-1229223412,,0.115740741,0.1,,,,
25:21.5,1547576,55220,492563190,-1229223412,,0.113425926,0.1,,,,
25:21.6,1547676,55660,492563175,-1229223389,,0.119212963,0.1,,,,
25:21.7,1547781,55660,492563175,-1229223389,,0.121527778,0.105,,,,
25:21.8,1547878,55880,492563168,-1229223383,,0.107638889,0.097,,,,
25:21.9,1547976,55880,492563168,-1229223383,,0.113425926,0.098,,,,
25:22.0,1548076,56310,492563170,-1229223374,,0.118055556,0.1,,,,
25:22.1,1548176,56310,492563170,-1229223374,,0.119212963,0.1,,,,
25:22.2,1548276,56930,492563169,-1229223359,,0.115740741,0.1,,,,
25:22.3,1548376,56930,492563169,-1229223359,,0.111111111,0.1,,,,
25:22.4,1548476,57400,492563184,-1229223356,,0.118055556,0.1,,,,
25:22.5,1548578,57400,492563184,-1229223356,,0.119212963,0.102,,,,
25:22.6,1548676,57590,492563173,-1229223352,,0.115740741,0.098,,,,
25:22.7,1548776,57590,492563173,-1229223352,,0.116898148,0.1,,,,
25:22.8,1548876,57990,492563169,-1229223345,,0.115740741,0.1,,,,
25:22.9,1548976,57990,492563169,-1229223345,,0.109953704,0.1,,,,
25:23.0,1549076,58270,492563165,-1229223339,,0.119212963,0.1,,,,
25:23.1,1549176,58270,492563165,-1229223339,,0.118055556,0.1,,,,
25:23.2,1549276,58460,492563171,-1229223337,,0.116898148,0.1,,,,
25:23.3,1549376,58460,492563171,-1229223337,,0.115740741,0.1,,,,
25:23.4,1549476,58350,492563171,-1229223348,,0.115740741,0.1,,,,
25:23.5,1549576,58350,492563171,-1229223348,,0.115740741,0.1,,,,
25:23.6,1549678,58600,492563165,-1229223345,,0.113425926,0.102,,,,
25:23.7,1549776,58600,492563165,-1229223345,,0.125,0.098,,,,
25:23.8,1549876,58800,492563167,-1229223339,,0.109953704,0.1,,,,
25:23.9,1549978,58800,492563167,-1229223339,,0.116898148,0.102,,,,
25:24.0,1550076,58960,492563165,-1229223330,,0.114583333,0.098,,,,
25:24.1,1550176,58960,492563165,-1229223330,,0.116898148,0.1,,,,
25:24.2,1550276,60070,492563170,-1229223291,,0.115740741,0.1,,,,
25:24.3,1550376,60070,492563170,-1229223291,,0.115740741,0.1,,,,
25:24.4,1550476,60950,492563172,-1229223256,,0.115740741,0.1,,,,
25:24.5,1550576,60950,492563172,-1229223256,,0.113425926,0.1,,,,
25:24.6,1550676,61760,492563141,-1229223213,,0.119212963,0.1,,,,
25:24.7,1550778,61760,492563141,-1229223213,,0.122685185,0.102,,,,
25:24.8,1550878,62740,492563119,-1229223170,,0.109953704,0.1,,,,
25:24.9,1550974,62740,492563119,-1229223170,,0.109953704,0.096,,,,
25:25.0,1551076,63580,492563089,-1229223131,,0.115740741,0.102,,,,
25:25.1,1551176,63580,492563089,-1229223131,,0.119212963,0.1,,,,
25:25.2,1551281,64510,492563073,-1229223091,,0.119212963,0.105,,,,
25:25.3,1551376,64510,492563073,-1229223091,,0.109953704,0.095,,,,
25:25.4,1551476,65460,492563038,-1229223041,,0.119212963,0.1,,,,
25:25.5,1551576,65460,492563038,-1229223041,,0.118055556,0.1,,,,
25:25.6,1551676,66700,492563024,-1229222986,,0.115740741,0.1,,,,
25:25.7,1551776,66700,492563024,-1229222986,,0.122685185,0.1,,,,
25:25.8,1551876,67490,492562993,-1229222942,,0.109953704,0.1,,,,
25:25.9,1551976,67490,492562993,-1229222942,,0.115740741,0.1,,,,
25:26.0,1552076,68540,492562961,-1229222893,,0.116898148,0.1,,,,
25:26.1,1552176,68540,492562961,-1229222893,,0.115740741,0.1,,,,
25:26.2,1552276,69170,492562930,-1229222855,,0.109953704,0.1,,,,
25:26.3,1552376,69170,492562930,-1229222855,,0.119212963,0.1,,,,
25:26.4,1552476,70230,492562924,-1229222812,,0.115740741,0.1,,,,
25:26.5,1552576,70230,492562924,-1229222812,,0.113425926,0.1,,,,
25:26.6,1552676,70870,492562918,-1229222779,,0.121527778,0.1,,,,
25:26.7,1552776,70870,492562918,-1229222779,,0.116898148,0.1,,,,
25:26.8,1552876,71660,492562922,-1229222741,,0.112268519,0.1,,,,
25:26.9,1552981,71660,492562922,-1229222741,,0.152777778,0.105,,,,
25:27.0,1553074,72570,492562940,-1229222709,,0.094907407,0.093,,,,
25:27.1,1553176,72570,492562940,-1229222709,,0.09837963,0.102,,,,
25:27.2,1553276,73470,492562958,-1229222683,,0.119212963,0.1,,,,
25:27.3,1553376,73470,492562958,-1229222683,,0.118055556,0.1,,,,
25:27.4,1553478,74260,492562977,-1229222662,,0.115740741,0.102,,,,
25:27.5,1553576,74260,492562977,-1229222662,,0.116898148,0.098,,,,
25:27.6,1553676,75040,492563018,-1229222646,,0.115740741,0.1,,,,
25:27.7,1553778,75040,492563018,-1229222646,,0.116898148,0.102,,,,
25:27.8,1553876,75750,492563043,-1229222629,,0.114583333,0.098,,,,
25:27.9,1553976,75750,492563043,-1229222629,,0.116898148,0.1,,,,
25:28.0,1554078,76670,492563073,-1229222608,,0.112268519,0.102,,,,
25:28.1,1554178,76670,492563073,-1229222608,,0.116898148,0.1,,,,
25:28.2,1554281,77630,492563110,-1229222588,,0.119212963,0.103,,,,
25:28.3,1554376,77630,492563110,-1229222588,,0.109953704,0.095,,,,
25:28.4,1554476,78640,492563151,-1229222562,,0.121527778,0.1,,,,
25:28.5,1554576,78640,492563151,-1229222562,,0.113425926,0.1,,,,
25:28.6,1554676,78930,492563196,-1229222563,,0.119212963,0.1,,,,
25:28.7,1554778,78930,492563196,-1229222563,,0.121527778,0.102,,,,
25:28.8,1554876,78950,492563239,-1229222578,,0.109953704,0.098,,,,
25:28.9,1554976,78950,492563239,-1229222578,,0.115740741,0.1,,,,
25:29.0,1555076,79910,492563286,-1229222560,,0.115740741,0.1,,,,
25:29.1,1555176,79910,492563286,-1229222560,,0.113425926,0.1,,,,
25:29.2,1555276,80970,492563330,-1229222527,,0.114583333,0.1,,,,
25:29.3,1555376,80970,492563330,-1229222527,,0.118055556,0.1,,,,
25:29.4,1555476,82070,492563351,-1229222481,,0.115740741,0.1,,,,
25:29.5,1555576,82070,492563351,-1229222481,,0.113425926,0.1,,,,
25:29.6,1555676,82200,492563374,-1229222483,,0.121527778,0.1,,,,
25:29.7,1555776,82200,492563374,-1229222483,,0.122685185,0.1,,,,
25:29.8,1555876,82360,492563406,-1229222494,,0.109953704,0.1,,,,
25:29.9,1555976,82360,492563406,-1229222494,,0.115740741,0.1,,,,
25:30.0,1556076,82540,492563436,-1229222501,,0.109953704,0.1,,,,
25:30.1,1556181,82540,492563436,-1229222501,,0.116898148,0.105,,,,
25:30.2,1556277,82620,492563466,-1229222509,,0.121527778,0.096,,,,
25:30.3,1556376,82620,492563466,-1229222509,,0.115740741,0.099,,,,
25:30.4,1556476,82740,492563487,-1229222514,,0.116898148,0.1,,,,
25:30.5,1556581,82740,492563487,-1229222514,,0.115740741,0.105,,,,
25:30.6,1556676,83020,492563515,-1229222516,,0.113425926,0.095,,,,
25:30.7,1556776,83020,492563515,-1229222516,,0.125,0.1,,,,
25:30.8,1556876,83000,492563538,-1229222528,,0.106481481,0.1,,,,
25:30.9,1556978,83000,492563538,-1229222528,,0.119212963,0.102,,,,
25:31.0,1557076,83130,492563553,-1229222535,,0.115740741,0.098,,,,
25:31.1,1557176,83130,492563553,-1229222535,,0.115740741,0.1,,,,
25:31.2,1557276,83570,492563595,-1229222537,,0.111111111,0.1,,,,
25:31.3,1557376,83570,492563595,-1229222537,,0.116898148,0.1,,,,
25:31.4,1557476,83710,492563626,-1229222545,,0.118055556,0.1,,,,
25:31.5,1557578,83710,492563626,-1229222545,,0.119212963,0.102,,,,
25:31.6,1557676,83780,492563634,-1229222555,,0.115740741,0.098,,,,
25:31.7,1557776,83780,492563634,-1229222555,,0.116898148,0.1,,,,
25:31.8,1557876,83590,492563647,-1229222571,,0.115740741,0.1,,,,
25:31.9,1557976,83590,492563647,-1229222571,,0.115740741,0.1,,,,
25:32.0,1558076,83720,492563672,-1229222580,,0.115740741,0.1,,,,
25:32.1,1558176,83720,492563672,-1229222580,,0.116898148,0.1,,,,
25:32.2,1558276,83900,492563700,-1229222583,,0.109953704,0.1,,,,
25:32.3,1558378,83900,492563700,-1229222583,,0.121527778,0.102,,,,
25:32.4,1558476,84210,492563734,-1229222581,,0.116898148,0.098,,,,
25:32.5,1558576,84210,492563734,-1229222581,,0.115740741,0.1,,,,
25:32.6,1558678,84310,492563768,-1229222587,,0.115740741,0.102,,,,
25:32.7,1558781,84310,492563768,-1229222587,,0.122685185,0.103,,,,
25:32.8,1558876,84350,492563788,-1229222595,,0.109953704,0.095,,,,
25:32.9,1558976,84350,492563788,-1229222595,,0.112268519,0.1,,,,
25:33.0,1559076,84360,492563815,-1229222606,,0.116898148,0.1,,,,
25:33.1,1559176,84360,492563815,-1229222606,,0.118055556,0.1,,,,
25:33.2,1559276,84380,492563837,-1229222616,,0.111111111,0.1,,,,
25:33.3,1559376,84380,492563837,-1229222616,,0.115740741,0.1,,,,
25:33.4,1559476,84620,492563842,-1229222615,,0.118055556,0.1,,,,
25:33.5,1559578,84620,492563842,-1229222615,,0.114583333,0.102,,,,
25:33.6,1559676,84730,492563854,-1229222622,,0.121527778,0.098,,,,
25:33.7,1559776,84730,492563854,-1229222622,,0.116898148,0.1,,,,
25:33.8,1559876,85040,492563872,-1229222623,,0.114583333,0.1,,,,
25:33.9,1559976,85040,492563872,-1229222623,,0.115740741,0.1,,,,
25:34.0,1560076,85280,492563878,-1229222624,,0.113425926,0.1,,,,
25:34.1,1560176,85280,492563878,-1229222624,,0.113425926,0.1,,,,
25:34.2,1560281,85470,492563881,-1229222627,,0.122685185,0.105,,,,
25:34.3,1560376,85470,492563881,-1229222627,,0.115740741,0.095,,,,
25:34.4,1560476,85650,492563871,-1229222632,,0.115740741,0.1,,,,
25:34.5,1560576,85650,492563871,-1229222632,,0.115740741,0.1,,,,
25:34.6,1560678,85710,492563863,-1229222642,,0.113425926,0.102,,,,
25:34.7,1560776,85710,492563863,-1229222642,,0.125,0.098,,,,
25:34.8,1560876,86030,492563872,-1229222635,,0.109953704,0.1,,,,
25:34.9,1560976,86030,492563872,-1229222635,,0.112268519,0.1,,,,
25:35.0,1561076,86080,492563873,-1229222635,,0.119212963,0.1,,,,
25:35.1,1561176,86080,492563873,-1229222635,,0.115740741,0.1,,,,
25:35.2,1561276,86120,492563867,-1229222650,,0.111111111,0.1,,,,
25:35.3,1561376,86120,492563867,-1229222650,,0.119212963,0.1,,,,
25:35.4,1561476,86430,492563869,-1229222661,,0.118055556,0.1,,,,
25:35.5,1561576,86430,492563869,-1229222661,,0.113425926,0.1,,,,
25:35.6,1561681,86560,492563871,-1229222667,,0.119212963,0.105,,,,
25:35.7,1561776,86560,492563871,-1229222667,,0.119212963,0.095,,,,
25:35.8,1561876,86560,492563858,-1229222665,,0.108796296,0.1,,,,
25:35.9,1561976,86560,492563858,-1229222665,,0.119212963,0.1,,,,
25:36.0,1562076,86580,492563874,-1229222675,,0.115740741,0.1,,,,
25:36.1,1562176,86580,492563874,-1229222675,,0.111111111,0.1,,,,
25:36.2,1562276,86660,492563889,-1229222684,,0.119212963,0.1,,,,
25:36.3,1562376,86660,492563889,-1229222684,,0.118055556,0.1,,,,
25:36.4,1562478,86580,492563896,-1229222701,,0.111111111,0.102,,,,
25:36.5,1562578,86580,492563896,-1229222701,,0.121527778,0.1,,,,
25:36.6,1562676,86630,492563908,-1229222718,,0.115740741,0.098,,,,
25:36.7,1562776,86630,492563908,-1229222718,,0.122685185,0.1,,,,
25:36.8,1562876,86760,492563913,-1229222727,,0.109953704,0.1,,,,
25:36.9,1562976,86760,492563913,-1229222727,,0.115740741,0.1,,,,
25:37.0,1563076,86870,492563910,-1229222740,,0.113425926,0.1,,,,
25:37.1,1563176,86870,492563910,-1229222740,,0.119212963,0.1,,,,
25:37.2,1563278,86990,492563926,-1229222759,,0.115740741,0.102,,,,
25:37.3,1563376,86990,492563926,-1229222759,,0.116898148,0.098,,,,
25:37.4,1563476,87100,492563947,-1229222773,,0.114583333,0.1,,,,
25:37.5,1563576,87100,492563947,-1229222773,,0.111111111,0.1,,,,
25:37.6,1563676,86970,492563969,-1229222796,,0.118055556,0.1,,,,
25:37.7,1563776,86970,492563969,-1229222796,,0.122685185,0.1,,,,
25:37.8,1563876,87090,492563973,-1229222809,,0.113425926,0.1,,,,
25:37.9,1563976,87090,492563973,-1229222809,,0.115740741,0.1,,,,
25:38.0,1564078,87180,492563980,-1229222816,,0.115740741,0.102,,,,
25:38.1,1564176,87180,492563980,-1229222816,,0.115740741,0.098,,,,
25:38.2,1564276,87250,492563990,-1229222825,,0.116898148,0.1,,,,
25:38.3,1564376,87250,492563990,-1229222825,,0.115740741,0.1,,,,
25:38.4,1564476,87290,492563999,-1229222832,,0.115740741,0.1,,,,
25:38.5,1564576,87290,492563999,-1229222832,,0.116898148,0.1,,,,
25:38.6,1564676,87060,492564017,-1229222856,,0.115740741,0.1,,,,
25:38.7,1564778,87060,492564017,-1229222856,,0.116898148,0.102,,,,
25:38.8,1564876,86910,492564031,-1229222881,,0.115740741,0.098,,,,
25:38.9,1564976,86910,492564031,-1229222881,,0.113425926,0.1,,,,
25:39.0,1565078,86790,492564064,-1229222903,,0.118055556,0.102,,,,
25:39.1,1565176,86790,492564064,-1229222903,,0.116898148,0.098,,,,
25:39.2,1565278,86640,492564088,-1229222927,,0.115740741,0.102,,,,
25:39.3,1565378,86640,492564088,-1229222927,,0.109953704,0.1,,,,
25:39.4,1565476,86540,492564100,-1229222947,,0.121527778,0.098,,,,
25:39.5,1565576,86540,492564100,-1229222947,,0.115740741,0.1,,,,
25:39.6,1565674,86470,492564119,-1229222964,,0.111111111,0.098,,,,
25:39.7,1565776,86470,492564119,-1229222964,,0.121527778,0.102,,,,
25:39.8,1565876,86330,492564135,-1229222982,,0.113425926,0.1,,,,
25:39.9,1565976,86330,492564135,-1229222982,,0.113425926,0.1,,,,
25:40.0,1566076,86290,492564147,-1229222997,,0.121527778,0.1,,,,
25:40.1,1566176,86290,492564147,-1229222997,,0.112268519,0.1,,,,
25:40.2,1566281,86280,492564157,-1229223011,,0.12037037,0.105,,,,
25:40.3,1566377,86280,492564157,-1229223011,,0.115740741,0.096,,,,
25:40.4,1566476,86210,492564174,-1229223028,,0.109953704,0.099,,,,
25:40.5,1566579,86210,492564174,-1229223028,,0.119212963,0.103,,,,
25:40.6,1566677,86120,492564194,-1229223045,,0.112268519,0.098,,,,
25:40.7,1566779,86120,492564194,-1229223045,,0.12037037,0.102,,,,
25:40.8,1566878,86090,492564210,-1229223060,,0.118055556,0.099,,,,
25:40.9,1566974,86090,492564210,-1229223060,,0.109953704,0.096,,,,
25:41.0,1567074,85930,492564217,-1229223078,,0.116898148,0.1,,,,
25:41.1,1567174,85930,492564217,-1229223078,,0.115740741,0.1,,,,
25:41.2,1567274,85830,492564231,-1229223092,,0.115740741,0.1,,,,
25:41.3,1567377,85830,492564231,-1229223092,,0.121527778,0.103,,,,
25:41.4,1567479,85630,492564241,-1229223107,,0.111111111,0.102,,,,
25:41.5,1567574,85630,492564241,-1229223107,,0.112268519,0.095,,,,
25:41.6,1567674,85450,492564241,-1229223122,,0.115740741,0.1,,,,
25:41.8,1567779,85450,492564241,-1229223122,,0.128472222,0.105,,,,
25:41.8,1567874,85280,492564235,-1229223140,,0.107638889,0.095,,,,
25:41.9,1567977,85280,492564235,-1229223140,,0.115740741,0.103,,,,
25:42.0,1568076,85100,492564237,-1229223157,,0.115740741,0.099,,,,
25:42.1,1568179,85100,492564237,-1229223157,,0.115740741,0.103,,,,
25:42.2,1568274,85070,492564250,-1229223169,,0.113425926,0.095,,,,
25:42.3,1568374,85070,492564250,-1229223169,,0.119212963,0.1,,,,
25:42.4,1568477,85110,492564269,-1229223180,,0.115740741,0.103,,,,
25:42.5,1568574,85110,492564269,-1229223180,,0.115740741,0.097,,,,
25:42.6,1568679,85020,492564282,-1229223198,,0.116898148,0.105,,,,
25:42.7,1568774,85020,492564282,-1229223198,,0.119212963,0.095,,,,
25:42.8,1568879,84940,492564309,-1229223216,,0.112268519,0.105,,,,
25:42.9,1568976,84940,492564309,-1229223216,,0.115740741,0.097,,,,
25:43.0,1569074,84790,492564323,-1229223234,,0.115740741,0.098,,,,
25:43.1,1569174,84790,492564323,-1229223234,,0.113425926,0.1,,,,
25:43.2,1569274,84690,492564337,-1229223247,,0.119212963,0.1,,,,
25:43.4,1569377,84690,492564337,-1229223247,,0.121527778,0.103,,,,
25:43.4,1569474,84370,492564366,-1229223270,,0.109953704,0.097,,,,
25:43.6,1569579,84370,492564366,-1229223270,,0.122685185,0.105,,,,
25:43.7,1569677,84020,492564375,-1229223296,,0.115740741,0.098,,,,
25:43.8,1569779,84020,492564375,-1229223296,,0.116898148,0.102,,,,
25:43.9,1569877,83990,492564382,-1229223308,,0.114583333,0.098,,,,
25:43.9,1569976,83990,492564382,-1229223308,,0.107638889,0.099,,,,
25:44.0,1570074,83880,492564383,-1229223311,,0.119212963,0.098,,,,
25:44.2,1570174,83880,492564383,-1229223311,,0.115740741,0.1,,,,
25:44.3,1570274,83770,492564386,-1229223319,,0.116898148,0.1,,,,
25:44.4,1570377,83770,492564386,-1229223319,,0.115740741,0.103,,,,
25:44.5,1570476,83720,492564395,-1229223322,,0.115740741,0.099,,,,
25:44.6,1570577,83720,492564395,-1229223322,,0.119212963,0.101,,,,
25:44.7,1570674,83470,492564417,-1229223337,,0.113425926,0.097,,,,
25:44.8,1570776,83470,492564417,-1229223337,,0.121527778,0.102,,,,
25:44.9,1570877,82960,492564450,-1229223371,,0.115740741,0.101,,,,
25:45.0,1570974,82960,492564450,-1229223371,,0.109953704,0.097,,,,
25:45.1,1571076,82790,492564472,-1229223394,,0.119212963,0.102,,,,
25:45.2,1571176,82790,492564472,-1229223394,,0.113425926,0.1,,,,
25:45.3,1571277,82710,492564482,-1229223406,,0.119212963,0.101,,,,
25:45.4,1571374,82710,492564482,-1229223406,,0.112268519,0.097,,,,
25:45.5,1571474,82510,492564493,-1229223418,,0.113425926,0.1,,,,
25:45.6,1571574,82510,492564493,-1229223418,,0.119212963,0.1,,,,
25:45.7,1571674,82370,492564505,-1229223434,,0.115740741,0.1,,,,
25:45.8,1571777,82370,492564505,-1229223434,,0.119212963,0.103,,,,
25:45.9,1571874,82280,492564501,-1229223445,,0.113425926,0.097,,,,
25:46.0,1571976,82280,492564501,-1229223445,,0.115740741,0.102,,,,
25:46.1,1572074,82230,492564491,-1229223445,,0.115740741,0.098,,,,
25:46.2,1572179,82230,492564491,-1229223445,,0.116898148,0.105,,,,
25:46.3,1572276,82010,492564498,-1229223456,,0.115740741,0.097,,,,
25:46.4,1572374,82010,492564498,-1229223456,,0.115740741,0.098,,,,
25:46.5,1572477,81960,492564513,-1229223460,,0.115740741,0.103,,,,
25:46.6,1572574,81960,492564513,-1229223460,,0.116898148,0.097,,,,
25:46.7,1572674,81730,492564510,-1229223462,,0.116898148,0.1,,,,
25:46.8,1572777,81730,492564510,-1229223462,,0.122685185,0.103,,,,
25:46.9,1572874,81340,492564506,-1229223465,,0.109953704,0.097,,,,
25:47.0,1572977,81340,492564506,-1229223465,,0.122685185,0.103,,,,
25:47.1,1573074,80920,492564534,-1229223482,,0.108796296,0.097,,,,
25:47.2,1573177,80920,492564534,-1229223482,,0.116898148,0.103,,,,
25:47.3,1573274,80720,492564557,-1229223501,,0.115740741,0.097,,,,
25:47.4,1573377,80720,492564557,-1229223501,,0.115740741,0.103,,,,
25:47.5,1573479,80630,492564563,-1229223511,,0.121527778,0.102,,,,
25:47.6,1573574,80630,492564563,-1229223511,,0.111111111,0.095,,,,
25:47.7,1573674,80460,492564577,-1229223529,,0.115740741,0.1,,,,
25:47.8,1573777,80460,492564577,-1229223529,,0.122685185,0.103,,,,
25:47.9,1573874,79940,492564599,-1229223569,,0.109953704,0.097,,,,
25:48.0,1573974,79940,492564599,-1229223569,,0.115740741,0.1,,,,
25:48.1,1574075,79880,492564612,-1229223582,,0.115740741,0.101,,,,
25:48.2,1574174,79880,492564612,-1229223582,,0.116898148,0.099,,,,
25:48.3,1574274,79860,492564618,-1229223581,,0.115740741,0.1,,,,
25:48.4,1574374,79860,492564618,-1229223581,,0.116898148,0.1,,,,
25:48.5,1574477,79710,492564637,-1229223596,,0.115740741,0.103,,,,
25:48.6,1574577,79710,492564637,-1229223596,,0.115740741,0.1,,,,
25:48.7,1574677,79570,492564661,-1229223608,,0.116898148,0.1,,,,
25:48.8,1574774,79570,492564661,-1229223608,,0.121527778,0.097,,,,
25:48.9,1574878,79340,492564687,-1229223636,,0.109953704,0.104,,,,
25:49.0,1574975,79340,492564687,-1229223636,,0.116898148,0.097,,,,
25:49.1,1575074,79350,492564702,-1229223654,,0.121527778,0.099,,,,
25:49.2,1575175,79350,492564702,-1229223654,,0.111111111,0.101,,,,
25:49.3,1575274,79270,492564714,-1229223672,,0.118055556,0.099,,,,
25:49.4,1575379,79270,492564714,-1229223672,,0.119212963,0.105,,,,
25:49.5,1575479,79330,492564729,-1229223685,,0.115740741,0.1,,,,
25:49.6,1575577,79330,492564729,-1229223685,,0.111111111,0.098,,,,
25:49.7,1575674,79200,492564734,-1229223683,,0.115740741,0.097,,,,
25:49.8,1575774,79200,492564734,-1229223683,,0.122685185,0.1,,,,
25:49.9,1575875,78930,492564736,-1229223681,,0.109953704,0.101,,,,
25:50.0,1575974,78930,492564736,-1229223681,,0.115740741,0.099,,,,
25:50.1,1576074,78780,492564756,-1229223704,,0.115740741,0.1,,,,
25:50.2,1576177,78780,492564756,-1229223704,,0.122685185,0.103,,,,
25:50.3,1576275,78860,492564773,-1229223721,,0.109953704,0.098,,,,
25:50.4,1576374,78860,492564773,-1229223721,,0.115740741,0.099,,,,
25:50.5,1576479,78880,492564785,-1229223734,,0.118055556,0.105,,,,
25:50.6,1576574,78880,492564785,-1229223734,,0.114583333,0.095,,,,
25:50.7,1576674,78720,492564807,-1229223762,,0.115740741,0.1,,,,
25:50.8,1576782,78720,492564807,-1229223762,,0.128472222,0.108,,,,
25:50.9,1576878,78580,492564819,-1229223785,,0.109953704,0.096,,,,
25:51.0,1576975,78580,492564819,-1229223785,,0.109953704,0.097,,,,
25:51.1,1577075,78470,492564828,-1229223805,,0.116898148,0.1,,,,
25:51.2,1577178,78470,492564828,-1229223805,,0.115740741,0.103,,,,
25:51.3,1577278,78230,492564835,-1229223818,,0.121527778,0.1,,,,
25:51.4,1577375,78230,492564835,-1229223818,,0.111111111,0.097,,,,
25:51.5,1577475,78150,492564846,-1229223835,,0.115740741,0.1,,,,
